close	1588	4.193054111607438
bean	1582	4.19683960508692
point	1575	4.201274202154786
room	1574	4.201909324437171
garlic	1556	4.213411048676182
cool	1549	4.217919912997651
saturday	1540	4.223747058006844
light	1538	4.22504660334893
sat	1537	4.2256970098759234
total	1534	4.227650771487317
earli	1530	4.2302617390280375
red	1530	4.2302617390280375
yummi	1522	4.235504214992888
wing	1518	4.238135795458944
town	1515	4.24011403547105
wrong	1509	4.24408229464667
door	1504	4.247401248904734
steak	1492	4.255411972650814
decor	1483	4.261462411276588
felt	1475	4.266871484640599
la	1463	4.275040352394395
piec	1459	4.277778204891733
tender	1458	4.278463840845916
mouth	1454	4.281211095321055
locat	1451	4.283276500530331
decent	1449	4.284655811093836
french_toast	1445	4.287420152867987
finish	1436	4.293668003806349
bring	1430	4.297855030160566
guy	1428	4.299254610514989
rice	1425	4.301357660711768
return	1423	4.302762155324666
real	1422	4.3034651430513335
trip	1411	4.311230801561705
prepar	1407	4.31406969630013
cocktail	1406	4.314780681043909
leav	1404	4.316204168828763
mac	1396	4.321918470092202
entre	1393	4.324069779634714
pepper	1388	4.3276656123477695
frite	1379	4.334170875621217
dog	1363	4.3458413217179865
gave	1362	4.346575266705061
chef	1353	4.353205125243731
regular	1351	4.3546844154543205
sangria	1341	4.362113870132841
slice	1337	4.365101176312576
mind	1335	4.366598182580169
diner	1334	4.36734752693895
rememb	1333	4.3680974332358105
includ	1326	4.373362582668712
fast	1325	4.374117014994196
suggest	1324	4.374872016917566
amount	1317	4.380173051671238
water	1316	4.380932641529257
mayo	1310	4.385502337219322
music	1305	4.389326433657725
street	1303	4.390860176289674
pasta	1300	4.3931652099648915
free	1298	4.394704856150484
goat	1296	4.3962468765023
talk	1293	4.398564374642662
oyster	1292	4.3993380690719714
incred	1292	4.3993380690719714
corn	1282	4.407108115933903
mushroom	1277	4.41101589738198
crisp	1273	4.414153154857113
ambianc	1264	4.4212481787077165
move	1260	4.424417753468996
stuf	1253	4.429988798518451
roast	1247	4.434788807734483
miss	1247	4.434788807734483
short	1245	4.436393944515711
care	1238	4.442032300169978
grill	1235	4.444458504352442
mix	1230	4.448515305048057
yelp	1226	4.451772636918363
guess	1221	4.455859279303814
heard	1220	4.456678615687217
high_recommend	1219	4.4574986239332475
pick	1217	4.459140660426992
brought	1216	4.459962690888407
season	1214	4.461608781795076
smoke	1213	4.462432844470469
wo	1212	4.463257586785259
interest	1196	4.476546818903943
head	1193	4.479058331316603
manag	1191	4.48073618405922
glass	1188	4.483258253491929
deal	1186	4.484943173856848
white	1184	4.486630937970569
sunday	1181	4.489167937217157
fine	1177	4.492560646154242
fact	1167	4.501093121127964
extrem	1167	4.501093121127964
salti	1164	4.503667125123137
cream	1160	4.507109469314109
hous	1143	4.521873089619708
bowl	1141	4.523624403552444
green	1136	4.5280161541334225
pay	1135	4.528896823499016
coffe	1132	4.531543494651391
sashimi	1131	4.532427277298399
eaten	1129	4.534197189264857
hit	1125	4.537746438775999
extra	1119	4.543094045102594
cut	1117	4.544882954345319
girl	1113	4.548470402138975
pull	1111	4.550268963774889
cold	1103	4.557495734161017
space	1103	4.557495734161017
friday	1102	4.558402763701659
warm	1102	4.558402763701659
read	1102	4.558402763701659
varieti	1099	4.561128799010898
stand	1098	4.562039131345044
bill	1097	4.56295029313929
cake	1097	4.56295029313929
soup	1094	4.565688770432592
joint	1091	4.568434767581449
butter	1090	4.569351778191329
stuff	1086	4.573028252920638
type	1082	4.576718294008092
complet	1079	4.579494788156385
crunchi	1073	4.585071010783821
famili	1066	4.591616148688729
uniqu	1064	4.59349408351293
prefer	1064	4.59349408351293
vegetarian	1063	4.594434375072572
melt	1041	4.61534768479955
show	1030	4.625970672190838
local	1028	4.627914307399409
add	1026	4.629861727683805
front	1026	4.629861727683805
honest	1024	4.631812947815066
expens	1023	4.632789987462893
custom	1022	4.63376798265087
dri	1022	4.63376798265087
hear	1022	4.63376798265087
thin	1022	4.63376798265087
cheap	1021	4.634746935249854
sampl	1016	4.639656125276092
split	1013	4.642613249165835
waffl	1011	4.644589534394048
veggi	1010	4.645579143579214
set	1002	4.653531471769709
orlean	1001	4.654529974099299
rest	996	4.659537495829921
mention	993	4.662554089369347
plenti	987	4.668614713981038
hype	985	4.670643112242431
turn	975	4.680847282416672
truffl	969	4.687020141523753
die	968	4.688052666137942
smoqu	968	4.688052666137942
kitchen	962	4.694270302748812
fair	959	4.697393678531081
wow	957	4.699481361961565
glad	957	4.699481361961565
husband	946	4.7110421843626415
slight	941	4.71634161382914
hot_dog	938	4.719534804408294
bartend	937	4.7206014711760975
lou	933	4.724879552567176
life	933	4.724879552567176
boyfriend	931	4.727025476137452
mango	925	4.733491015902095
ago	923	4.735655518911667
ice	922	4.736739529857926
grit	921	4.737824717159212
jam	920	4.738911083371433
averag	919	4.739998631058832
excit	918	4.741087362794029
cafe	918	4.741087362794029
thick	917	4.742177281158055
run	917	4.742177281158055
hostess	916	4.743268388740389
basic	915	4.744360688138998
salmon	915	4.744360688138998
readi	915	4.744360688138998
taco	913	4.746548872819551
pickl	912	4.747644763340188
stay	908	4.752040374813226
juici	908	4.752040374813226
pricey	904	4.7564553930223425
pomm	901	4.759779495806182
base	899	4.7620017189429
hungri	897	4.764228891355723
combin	896	4.765344340439588
tip	895	4.766461035139663
watch	893	4.76869817253802
rich	891	4.77094032594371
consist	888	4.774313010422349
pull_pork	886	4.7765678028094385
plan	885	4.77769710840659
world	885	4.77769710840659
choos	883	4.779959552810559
problem	878	4.785638159779403
wrap	878	4.785638159779403
bottl	876	4.787918662478128
satisfi	876	4.787918662478128
note	870	4.79479154176589
sound	869	4.7959416281491265
roll	867	4.798245776633977
salt	865	4.80055524648264
recent	861	4.805190248986788
knew	858	4.808680653926557
small_plate	858	4.808680653926557
yum	857	4.80984683481674
ingredi	855	4.812183284477759
simpl	855	4.812183284477759
soft	850	4.818048403930157
liter	849	4.819225567103172
comfort	848	4.820404117622616
duck	842	4.827504739172193
crave	840	4.829882861577159
portillo	839	4.831074046947313
toro	838	4.832266652932436
pomm_frite	838	4.832266652932436
tuna	838	4.832266652932436
ad	835	4.835853028563664
textur	829	4.843064598279224
heaven	827	4.845480058390828
rabbit	826	4.846689979893541
past	824	4.8491142235050475
birthday	822	4.851544358358339
sort	817	4.8576456585545165
month	814	4.861324387411979
vegan	814	4.861324387411979
rate	812	4.863784413252841
compar	807	4.8699610851445705
solid	802	4.876176145548005
wall	802	4.876176145548005
convers	798	4.88117615596471
creami	795	4.8849426387601875
damn	794	4.886201292167383
dress	794	4.886201292167383
lack	793	4.887461531779671
tini	788	4.89378666355664
chili	787	4.895056504997116
money	785	4.8976010356321105
word	785	4.8976010356321105
tradit	784	4.898875733064111
popular	782	4.901430012869207
de	776	4.9091322332313005
crazi	775	4.910421724061172
write	775	4.910421724061172
pequod	771	4.9155963798511895
complaint	771	4.9155963798511895
morn	771	4.9155963798511895
seafood	769	4.918193783908875
beauti	769	4.918193783908875
caramel	767	4.920797952047263
oliv	767	4.920797952047263
bake	766	4.922102583673928
bland	766	4.922102583673928
rave	765	4.923408919587983
authent	764	4.924716964247999
understand	763	4.926026722130063
rush	757	4.933921499977071
idea	755	4.936567004165495
number	752	4.9405484294646795
vibe	750	4.943211546884163
casual	748	4.945881775440042
easi	747	4.947219568281701
shake	744	4.951243718581427
pleasant	742	4.953935510247138
grab	738	4.959340928814047
belli	735	4.963414254201682
quartino	733	4.966139051527868
oil	732	4.967504239453207
min	731	4.968871293664741
boston	728	4.972983705217834
ketchup	727	4.974358275881
simpli	724	4.978493361028803
classic	721	4.98264561612957
chip	721	4.98264561612957
owner	720	4.984033541404418
cochon	718	4.986815184366295
outstand	714	4.9924017910749345
typic	714	4.9924017910749345
pass	713	4.993803333000223
babi	711	4.996612323611279
wife	707	5.002254087517946
chutney	706	5.003669515921278
clean	704	5.0065063972564765
crab	703	5.0079278616038545
black	700	5.012204418371114
notic	698	5.015065650652147
italian_beef	696	5.0179350930801
man	696	5.0179350930801
spanish	691	5.025144929646849
hate	688	5.029495915481175
spice	682	5.038255095571057
benedict	682	5.038255095571057
counter	681	5.039722447265007
heavi	681	5.039722447265007
strong	681	5.039722447265007
cup	680	5.041191955244367
slow	674	5.050054642502213
treat	669	5.057500693286291
seoul	668	5.058996579877873
pie	668	5.058996579877873
eye	666	5.06199508287413
standard	664	5.065002603938085
blu	663	5.066509763228657
greasi	662	5.068019197477511
sassi	661	5.069530913562833
malnati	656	5.07712396447043
play	653	5.0817076241380885
kick	653	5.0817076241380885
mango_chutney	652	5.083240191487866
ton	649	5.087852036710429
jambalaya	649	5.087852036710429
boy	647	5.090938458913619
forget	645	5.094034436618747
chorizo	642	5.098696449724558
gumbo	642	5.098696449724558
easili	642	5.098696449724558
chanc	639	5.103380299036984
blu_jam	637	5.106515097842356
platter	634	5.111235798977293
present	634	5.111235798977293
st	632	5.114395359267662
cute	631	5.115978890873306
general	628	5.12074458694632
spinach	627	5.122338212781599
pan	626	5.12393438231442
level	624	5.127134385045092
south	623	5.1287382346270665
sad	623	5.1287382346270665
dark	620	5.133565275375382
parmesan	620	5.133565275375382
save	619	5.135179480729923
suppos	619	5.135179480729923
saturday_night	619	5.135179480729923
heart	618	5.136796295956828
addit	617	5.1384157295091315
tourist	614	5.143289825267376
chop	613	5.144919817478308
kid	613	5.144919817478308
beat	612	5.1465524709021935
true	612	5.1465524709021935
generous	611	5.148187794242924
nola	605	5.158056295383678
combo	605	5.158056295383678
fat	604	5.1597105554797045
face	602	5.163027308105698
opinion	597	5.171367640021917
realiz	597	5.171367640021917
due	594	5.176405434051874
ridicul	588	5.186557805515893
kinda	587	5.188259933586423
empti	583	5.1950975670640265
blue	583	5.1950975670640265
trendi	582	5.196814305683081
spend	581	5.198533996562608
iberico	580	5.200256649874055
avoid	578	5.203710884742142
vanilla	577	5.20544248690642
remind	575	5.208914712617169
mine	574	5.210655357094953
deliv	574	5.210655357094953
sweet_potato	573	5.21239903669978
scallop	572	5.214145762034722
block	570	5.217648392585923
knowledg	570	5.217648392585923
girlfriend	569	5.219404319288188
bunch	567	5.222925449686767
avec	567	5.222925449686767
meatbal	566	5.2246906752113365
bone	565	5.226459022268078
prompt	565	5.226459022268078
job	564	5.22823050191646
ham	563	5.230005125274829
paella	562	5.231782903520828
ahead	560	5.235347969685324
accommod	557	5.240719513487235
host	557	5.240719513487235
seoul_sassi	556	5.242516459163937
octopus	553	5.247926751892185
matter	551	5.251549944261605
gage	551	5.251549944261605
savori	550	5.2533664751880025
afternoon	550	5.2533664751880025
figur	549	5.255186311904988
stick	548	5.257009466466504
goat_chees	548	5.257009466466504
ice_cream	545	5.262498958751276
delight	544	5.264335506558576
pair	543	5.2661754334805835
korean	541	5.2698654745680376
peach	540	5.271715613856199
downtown	540	5.271715613856199
mediocr	540	5.271715613856199
touch	539	5.273569182505522
bun	539	5.273569182505522
singl	538	5.275426193252735
risotto	536	5.279150592343718
fabul	536	5.279150592343718
hold	535	5.281018006518512
slaw	530	5.290407746868352
rare	529	5.29229632155622
neighborhood	528	5.294188469708257
weird	527	5.296084204873157
friday_night	527	5.296084204873157
ladi	526	5.297983540676809
terribl	525	5.299886490822895
lemon	525	5.299886490822895
delish	524	5.301793069093477
forward	523	5.303703289349596
charg	522	5.3056171655318805
yeah	521	5.307534711661153
dmk	518	5.313309511155036
butteri	516	5.317177987932957
lucki	516	5.317177987932957
lou_malnati	513	5.323008908243749
cover	513	5.323008908243749
raw	511	5.326915163210814
dine_experi	510	5.3288740276961475
fanci	508	5.332803305836038
establish	507	5.334773749823336
gravi	506	5.336748084127054
balanc	506	5.336748084127054
mussel	504	5.340708485343151
long_line	503	5.34269458331478
medium	502	5.34468463372279
pancak	501	5.346678652329654
overwhelm	501	5.346678652329654
lamb	501	5.346678652329654
drive	501	5.346678652329654
skip	500	5.348676654992327
case	500	5.348676654992327
hotel	497	5.354694727317891
rude	497	5.354694727317891
soggi	496	5.356708826689592
snack	494	5.360749236226597
allig	493	5.362775579371829
agre	493	5.362775579371829
imagin	492	5.364806036922211
explain	490	5.368879362309847
today	490	5.368879362309847
middl	487	5.37502063033193
origin	487	5.37502063033193
lunch_special	486	5.377076129514025
moist	486	5.377076129514025
cheesi	482	5.3853406393639185
coop	481	5.3874174833087585
annoy	481	5.3874174833087585
question	480	5.389498649512583
limit	479	5.391584156003604
appl	478	5.393674020923063
meet	478	5.393674020923063
appar	477	5.395768262526178
receiv	476	5.397866899183099
eggplant	476	5.397866899183099
longer	476	5.397866899183099
celebr	475	5.399969949379878
gaslight	475	5.399969949379878
gen	473	5.404189364922586
corner	473	5.404189364922586
famous	472	5.406305767828964
chocol_cake	470	5.410552058710415
overpr	469	5.4126819849682395
poutin	468	5.4148164574968725
highlight	468	5.4148164574968725
mustard	467	5.416955495745622
fruit	467	5.416955495745622
rock	466	5.419099119288873
refil	465	5.421247347827163
summer	465	5.421247347827163
smell	464	5.423400201188264
fall	463	5.4255576993282855
issu	463	5.4255576993282855
cost	462	5.42771986233278
round	461	5.429886710417871
phenomen	461	5.429886710417871
version	459	5.434234543353974
bathroom	459	5.434234543353974
beehiv	457	5.4386013625203145
crunchi_french	456	5.440791943900133
short_rib	453	5.447392627931485
veget	451	5.451817413911841
plain	451	5.451817413911841
cobbler	450	5.454037170650154
sign	450	5.454037170650154
tea	449	5.456261865672265
import	449	5.456261865672265
complain	449	5.456261865672265
bare	448	5.458491520999534
communal	448	5.458491520999534
juic	447	5.46072615880095
luke	447	5.46072615880095
sushi_gen	446	5.462965801394455
smaller	445	5.465210471248279
refresh	443	5.469714983369384
wood	441	5.4742398779676735
interior	439	5.478785340339348
creativ	437	5.483351558318929
mexican	437	5.483351558318929
drop	437	5.483351558318929
chicago_diner	436	5.485642510065485
syrup	435	5.487938722325835
forgot	435	5.487938722325835
upstair	433	5.492547025412029
afford	433	5.492547025412029
app	433	5.492547025412029
cone	432	5.494859165170409
paper	429	5.501827834486503
pitcher	427	5.506500740185895
weekday	426	5.508845407145149
bottom	426	5.508845407145149
buck	424	5.513551298182562
speak	423	5.515912574368241
book	423	5.515912574368241
jazz	422	5.5182794393785075
smile	422	5.5182794393785075
floor	421	5.5206519197321375
brown	421	5.5206519197321375
cheddar	421	5.5206519197321375
similar	421	5.5206519197321375
nyc	421	5.5206519197321375
stomach	421	5.5206519197321375
thin_crust	420	5.523030042137105
mood	419	5.525413833492381
pork_belli	417	5.530198531615718
chose	417	5.530198531615718
strawberri	417	5.530198531615718
opt	417	5.530198531615718
wine_list	415	5.535006233183821
suck	414	5.5374187795892045
monday	414	5.5374187795892045
peanut	413	5.539837160453486
shop	412	5.542261404064993
patron	411	5.5446915389182845
accompani	411	5.5446915389182845
doubl	410	5.547127593716166
shoulder	410	5.547127593716166
effici	409	5.549569597371717
admit	408	5.552017579010357
brais	407	5.554471567971924
hang	406	5.556931593812787
guest	406	5.556931593812787
1/2	406	5.556931593812787
god	404	5.561869875453369
rpm	403	5.564348191467836
pm	402	5.566832664795498
guacamol	402	5.566832664795498
north	401	5.56932332610795
happi_hour	399	5.574323336524656
patti	399	5.574323336524656
curri	399	5.574323336524656
cozi	399	5.574323336524656
booth	398	5.576832748130082
chicken_wing	398	5.576832748130082
modern	397	5.579348472727329
homemad	397	5.579348472727329
orang	397	5.579348472727329
meh	396	5.581870542160039
omg	396	5.581870542160039
aioli	396	5.581870542160039
spectacular	396	5.581870542160039
chicago_style	395	5.5843989885133976
difficult	395	5.5843989885133976
occas	394	5.586933844116586
belgian	393	5.589475141545258
luckili	393	5.589475141545258
nois	393	5.589475141545258
patata	392	5.5920229136240565
hole	391	5.594577193429154
banana	390	5.597138014290827
margarita	389	5.599705409796073
al	389	5.599705409796073
clam	388	5.602279413791246
patio	388	5.602279413791246
request	388	5.602279413791246
warn	387	5.604860060384738
japanes	386	5.607447383949689
begin	385	5.610041419126735
folk	383	5.615249764233873
buy	383	5.615249764233873
american	382	5.617864144807944
brava	380	5.623113500694088
downstair	380	5.623113500694088
fix	379	5.625748548332093
poor	379	5.625748548332093
game	378	5.628390557794932
tuesday	378	5.628390557794932
spent	377	5.631039565966509
lover	376	5.633695610024625
mercadito	376	5.633695610024625
sprout	376	5.633695610024625
shot	376	5.633695610024625
bother	375	5.636358727444108
odd	375	5.636358727444108
peach_cobbler	375	5.636358727444108
dream	374	5.639028955999987
worst	374	5.639028955999987
eater	373	5.641706333770704
delux	372	5.6443908991413725
deserv	371	5.647082690807084
fit	371	5.647082690807084
larger	371	5.647082690807084
healthi	370	5.649781747776249
bf	370	5.649781747776249
outdoor	369	5.652488109373992
southern	369	5.652488109373992
noisi	368	5.655201815245588
compliment	368	5.655201815245588
scrambl	367	5.657922905359949
year_ago	367	5.657922905359949
bigger	367	5.657922905359949
pineappl	364	5.666130885777779
pepperoni	364	5.666130885777779
burnt	363	5.668881919149668
quarter	362	5.671640541588748
thursday	362	5.671640541588748
low	361	5.674406795081638
con	360	5.677180721964364
mom	360	5.677180721964364
beer_select	359	5.67996236492624
paid	358	5.682751767013819
posit	357	5.68554897163488
moment	356	5.688354022562489
apolog	356	5.688354022562489
fatti	355	5.691166963939104
beef_sandwich	354	5.6939878402807445
east	352	5.699653577816422
salsa	352	5.699653577816422
state	351	5.702498529948653
pig	351	5.702498529948653
larg_group	351	5.702498529948653
environ	351	5.702498529948653
doubt	350	5.70535159893106
hell	350	5.70535159893106
memor	350	5.70535159893106
dine_room	350	5.70535159893106
loui	349	5.708212831212092
leftov	349	5.708212831212092
cramp	348	5.711082273640045
heat	348	5.711082273640045
cafe_iberico	348	5.711082273640045
continu	348	5.711082273640045
scene	348	5.711082273640045
dont	347	5.71395997346766
dollar	347	5.71395997346766
horribl	345	5.719740336383159
worri	344	5.7226430960411205
sea	344	5.7226430960411205
break	343	5.725554306248579
brussel	342	5.728474016351914
sushi_bar	341	5.731402276131003
sens	341	5.731402276131003
egg_benedict	341	5.731402276131003
relax	340	5.734339135804312
lobster	340	5.734339135804312
buddha	340	5.734339135804312
squid	340	5.734339135804312
hash	339	5.737284646034069
mess	339	5.737284646034069
concept	338	5.740238857931501
chewi	337	5.743201823062157
pictur	337	5.743201823062157
met	336	5.7461735934513145
cuisin	336	5.7461735934513145
houston	335	5.749154221589452
inform	335	5.749154221589452
pesto	335	5.749154221589452
drunk	334	5.752143760437819
signatur	334	5.752143760437819
ring	334	5.752143760437819
fire	334	5.752143760437819
fare	334	5.752143760437819
milkshak	334	5.752143760437819
batter	333	5.755142263434076
prosciutto	333	5.755142263434076
regret	332	5.7581497844980305
holi	332	5.7581497844980305
ambienc	332	5.7581497844980305
pop	331	5.761166378037457
waitstaff	331	5.761166378037457
crunch	331	5.761166378037457
huge_fan	330	5.764192098953993
st_loui	330	5.764192098953993
tangi	330	5.764192098953993
art	330	5.764192098953993
def	329	5.767227002649148
big_fan	329	5.767227002649148
cajun	329	5.767227002649148
travel	329	5.767227002649148
uni	328	5.770271145030375
blend	328	5.770271145030375
veal	328	5.770271145030375
sister	328	5.770271145030375
tough	328	5.770271145030375
pure	327	5.773324582517266
ball	325	5.779459571084781
notch	325	5.779459571084781
straight	324	5.78254123762219
texa	324	5.78254123762219
yelper	324	5.78254123762219
tofu	324	5.78254123762219
superb	324	5.78254123762219
separ	324	5.78254123762219
soda	324	5.78254123762219
frequent	324	5.78254123762219
pork_shoulder	323	5.785632430191863
wast	323	5.785632430191863
bag	323	5.785632430191863
klub	322	5.788733207870111
avocado	322	5.788733207870111
brussel_sprout	322	5.788733207870111
fell	321	5.791843630284503
comment	321	5.791843630284503
desert	320	5.794963757620747
calamari	319	5.798093650629674
south_end	319	5.798093650629674
patata_brava	319	5.798093650629674
hip	319	5.798093650629674
catfish	319	5.798093650629674
milk	318	5.801233370634343
california	318	5.801233370634343
pour	318	5.801233370634343
attitud	317	5.804382979537238
deliveri	316	5.807542539827607
dive	316	5.807542539827607
perfect_cook	316	5.807542539827607
rang	315	5.8107121145888865
ravioli	315	5.8107121145888865
equal	314	5.813891767506266
foodi	314	5.813891767506266
poach	313	5.817081562874366
adventur	313	5.817081562874366
upscal	310	5.826712455935327
los	310	5.826712455935327
bloodi	310	5.826712455935327
fork	309	5.829943476516774
forev	309	5.829943476516774
gotta	306	5.839699651462139
vinegar	305	5.842972976807108
visit_chicago	305	5.842972976807108
tad	303	5.84955194790515
skin	302	5.85285773603965
chunk	302	5.85285773603965
card	301	5.856174488665643
asian	300	5.859502278758319
blow	300	5.859502278758319
hey	300	5.859502278758319
fluffi	299	5.862841180023833
cornbread	299	5.862841180023833
miso	299	5.862841180023833
biscuit	299	5.862841180023833
bacon_wrap	299	5.862841180023833
multipl	299	5.862841180023833
breakfast_klub	299	5.862841180023833
experienc	299	5.862841180023833
cooki	299	5.862841180023833
window	298	5.866191266909115
mercat	298	5.866191266909115
dumpl	297	5.86955261461182
build	297	5.86955261461182
confus	297	5.86955261461182
rosemari	297	5.86955261461182
trust	297	5.86955261461182
dough	296	5.872925299090459
mash	296	5.872925299090459
extens	296	5.872925299090459
major	296	5.872925299090459
stood	295	5.876309397074699
coleslaw	294	5.879704986075837
divin	294	5.879704986075837
turkey	294	5.879704986075837
mari	293	5.883112144397452
honey	292	5.886530951146237
addict	291	5.889961486243027
countri	291	5.889961486243027
design	290	5.893403830434
sour	290	5.893403830434
bar_area	290	5.893403830434
club	289	5.896858065302087
step	289	5.896858065302087
dozen	289	5.896858065302087
edg	288	5.9003242732785735
liver	288	5.9003242732785735
layer	288	5.9003242732785735
chair	288	5.9003242732785735
teriyaki	288	5.9003242732785735
creat	288	5.9003242732785735
menus	287	5.903802537654898
nearbi	286	5.907292942594666
futur	286	5.907292942594666
make_reserv	285	5.910795573145869
mistak	285	5.910795573145869
store	285	5.910795573145869
wrap_date	284	5.914310515253313
phone	283	5.917837855771282
portion_size	283	5.917837855771282
quiet	282	5.921377682476406
wednesday	282	5.921377682476406
smoki	282	5.921377682476406
york	282	5.921377682476406
downsid	281	5.924930084080773
alcohol	281	5.924930084080773
hint	281	5.924930084080773
catch	280	5.928495150245269
omelett	280	5.928495150245269
melros	279	5.932072971593153
beet	279	5.932072971593153
sooo	279	5.932072971593153
bore	279	5.932072971593153
byob	278	5.935663639723882
meant	278	5.935663639723882
gnocchi	278	5.935663639723882
negat	278	5.935663639723882
pleasant_surpris	277	5.939267247227181
form	276	5.942883887697369
previous	276	5.942883887697369
overcook	276	5.942883887697369
handl	274	5.950156647026449
pan_pizza	274	5.950156647026449
lost	273	5.95381295822956
stori	273	5.95381295822956
insan	272	5.957482687118522
young	272	5.957482687118522
blueberri	271	5.9611659325348185
cole	271	5.9611659325348185
pud	271	5.9611659325348185
gross	271	5.9611659325348185
throw	270	5.9648627944161445
giant	270	5.9648627944161445
earlier	270	5.9648627944161445
chat	270	5.9648627944161445
knock	269	5.9685733738126805
stuck	269	5.9685733738126805
